,rolls, pitches, yaw
2476,0.22371987947706623,-27.962953904044404,-1.028778616811887
2477,0.2352456807761669,-27.962856027222486,-1.0316481181725106
2478,0.21008207629775166,-27.94505509670765,-1.018102219554801
2479,0.18211917841409478,-27.934466898940844,-1.0075001175267644
2480,0.17059566475732163,-27.93456366279539,-1.004634247178741
2481,0.17435948252112554,-27.92732963832227,-1.0055436506474216
2482,0.18596033951998156,-27.934437775022317,-1.0084555121953698
2483,0.16983253698447368,-27.952588470438844,-1.0009065476863928
2484,0.17086594989052972,-27.959784340501642,-1.0047940670956965
2485,0.1710977692996307,-27.981406206720912,-1.0049312947914415
2486,0.16737104058746127,-27.992256520505666,-1.0040423019329885
2487,0.15968555530036924,-27.992317925587376,-1.0021267239915173
2488,0.14704772224065984,-27.978001005439886,-0.995323015295146
2489,0.13552064190912913,-27.978094309072816,-0.9924515234052488
2490,0.13921217531222327,-27.963643352293463,-0.9933224170901748
2491,0.1316782748169491,-27.978126455868168,-0.9914943934397946
